D:\PBL5\101_HMMSpeechRecognition\venv\Scripts\python.exe D:\PBL5\101_HMMSpeechRecognition\hmm_train.py 
Total Word : 31
Một | Train:  27 | Test:  14
        56     -179998.1719          +0.1174
        57     -179998.0776          +0.0942
        58     -179998.0058          +0.0719
        59     -179997.9525          +0.0533
        60     -179997.9131          +0.0395
        61     -179997.8832          +0.0298
        62     -179997.8601          +0.0232
        63     -179997.8414          +0.0187
        64     -179997.8259          +0.0155
        65     -179997.8126          +0.0133
        66     -179997.8008          +0.0118
        67     -179997.7900          +0.0107
        68     -179997.7800          +0.0100
        69     -179997.7704          +0.0096
        70     -179997.7610          +0.0094
        71     -179997.7515          +0.0095
        72     -179997.7417          +0.0098
        73     -179997.7313          +0.0104
        74     -179997.7200          +0.0114
        75     -179997.7071          +0.0128
        76     -179997.6921          +0.0150
        77     -179997.6738          +0.0183
        78     -179997.6503          +0.0235
        79     -179997.6182          +0.0321
        80     -179997.5708          +0.0473
        81     -179997.4946          +0.0762
        82     -179997.3593          +0.1353
        83     -179997.1052          +0.2541
        84     -179996.6757          +0.4295
        85     -179996.1670          +0.5087
        86     -179995.7303          +0.4366
        87     -179995.3665          +0.3639
        88     -179995.0954          +0.2711
        89     -179994.9286          +0.1668
        90     -179994.8317          +0.0969
        91     -179994.7746          +0.0571
        92     -179994.7402          +0.0345
        93     -179994.7188          +0.0214
        94     -179994.7051          +0.0136
        95     -179994.6963          +0.0089
        96     -179994.6905          +0.0058
        97     -179994.6866          +0.0039
        98     -179994.6840          +0.0026
        99     -179994.6822          +0.0018
       100     -179994.6810          +0.0012
------------------- Done -----------------------

------------------ Train :  Ba --------------------
       101     -179994.6802          +0.0008
         1     -202398.0606             +nan
         2     -187534.6888      +14863.3718
         3     -183601.5465       +3933.1423
         4     -181983.4468       +1618.0996
         5     -180442.7574       +1540.6894
         6     -179281.8064       +1160.9510
         7     -178729.8681        +551.9383
         8     -178558.7114        +171.1567
         9     -178469.3556         +89.3558
        10     -178382.4853         +86.8703
        11     -178331.2318         +51.2535
        12     -178280.7624         +50.4693
        13     -178254.9190         +25.8434
        14     -178246.1863          +8.7327
        15     -178233.2886         +12.8977
        16     -178214.6713         +18.6174
        17     -178211.9710          +2.7003
        18     -178210.0833          +1.8876
        19     -178208.1349          +1.9484
        20     -178204.7415          +3.3934
------------------- Done -----------------------

------------------ Train :  Bốn --------------------
        21     -178216.0814         -11.3399
         1     -192440.3319             +nan
         2     -179868.2234      +12572.1085
         3     -173690.7339       +6177.4895
         4     -170922.9657       +2767.7683
         5     -169729.0615       +1193.9041
         6     -169204.3260        +524.7355
         7     -168946.8226        +257.5034
         8     -168818.7598        +128.0629
         9     -168710.8278        +107.9319
        10     -168629.1661         +81.6617
        11     -168559.4450         +69.7211
        12     -168509.2094         +50.2356
        13     -168454.3670         +54.8424
        14     -168350.1917        +104.1753
        15     -168281.4616         +68.7301
        16     -168193.8225         +87.6391
        17     -168133.1997         +60.6228
        18     -168056.5547         +76.6450
        19     -167987.0851         +69.4696
        20     -167915.0313         +72.0538
        21     -167858.3151         +56.7162
        22     -167838.4358         +19.8793
        23     -167828.9679          +9.4679
        24     -167819.3666          +9.6013
        25     -167809.6419          +9.7247
        26     -167798.7227         +10.9192
        27     -167785.7539         +12.9688
        28     -167777.3947          +8.3592
        29     -167775.0282          +2.3664
        30     -167772.9557          +2.0725
        31     -167771.5807          +1.3750
        32     -167769.9559          +1.6248
        33     -167767.7777          +2.1782
        34     -167765.0514          +2.7263
        35     -167762.3040          +2.7473
        36     -167744.1254         +18.1787
        37     -167732.7863         +11.3390
        38     -167729.4837          +3.3026
        39     -167727.2145          +2.2692
        40     -167725.4984          +1.7161
        41     -167724.3629          +1.1356
        42     -167723.2588          +1.1041
        43     -167721.4804          +1.7784
        44     -167719.0958          +2.3847
        45     -167716.5298          +2.5659
        46     -167715.5782          +0.9517
        47     -167715.3478          +0.2304
        48     -167715.2217          +0.1261
        49     -167715.1567          +0.0650
        50     -167715.1255          +0.0312
        51     -167715.1090          +0.0165
        52     -167715.0994          +0.0096
        53     -167715.0934          +0.0060
        54     -167715.0892          +0.0042
        55     -167715.0858          +0.0035
        56     -167715.0823          +0.0035
        57     -167715.0780          +0.0043
        58     -167715.0714          +0.0066
        59     -167715.0591          +0.0123
        60     -167715.0310          +0.0281
        61     -167714.9507          +0.0803
        62     -167714.6946          +0.2561
        63     -167714.1636          +0.5310
        64     -167713.7178          +0.4457
        65     -167713.2122          +0.5056
        66     -167712.8539          +0.3583
        67     -167712.7669          +0.0870
        68     -167712.7493          +0.0175
        69     -167712.7425          +0.0068
        70     -167712.7374          +0.0051
        71     -167712.7324          +0.0051
        72     -167712.7262          +0.0062
        73     -167712.7172          +0.0090
        74     -167712.7014          +0.0158
        75     -167712.6677          +0.0337
        76     -167712.5842          +0.0835
        77     -167712.3854          +0.1988
        78     -167712.1167          +0.2687
        79     -167712.0043          +0.1123
        80     -167711.9854          +0.0190
        81     -167711.9806          +0.0048
        82     -167711.9788          +0.0018
------------------- Done -----------------------

------------------ Train :  Năm --------------------
        83     -167711.9779          +0.0008
         1     -203498.8592             +nan
         2     -188274.7268      +15224.1324
         3     -184965.7788       +3308.9480
         4     -183444.2005       +1521.5783
         5     -182720.8556        +723.3449
         6     -182355.7303        +365.1253
         7     -182117.7557        +237.9746
         8     -181884.1740        +233.5817
         9     -181722.0455        +162.1285
        10     -181569.6782        +152.3674
        11     -181424.3805        +145.2977
        12     -181334.0511         +90.3294
        13     -181273.1396         +60.9114
        14     -181220.9065         +52.2332
        15     -181194.5333         +26.3732
        16     -181177.0402         +17.4931
        17     -181164.3265         +12.7137
        18     -181153.1421         +11.1844
        19     -181142.8565         +10.2856
        20     -181132.6528         +10.2037
        21     -181125.4547          +7.1981
        22     -181119.7463          +5.7084
        23     -181115.3612          +4.3851
        24     -181107.0358          +8.3254
        25     -181082.7750         +24.2608
        26     -181039.5789         +43.1961
        27     -180993.4058         +46.1732
        28     -180969.0388         +24.3670
        29     -180952.4831         +16.5557
        30     -180942.5449          +9.9382
        31     -180932.3927         +10.1522
        32     -180922.3590         +10.0336
        33     -180910.7805         +11.5786
        34     -180893.0553         +17.7251
        35     -180854.4182         +38.6372
        36     -180821.0328         +33.3853
        37     -180792.7741         +28.2587
        38     -180766.2908         +26.4833
        39     -180759.2248          +7.0660
        40     -180756.5718          +2.6531
        41     -180749.2269          +7.3449
        42     -180746.2783          +2.9486
        43     -180744.3863          +1.8920
        44     -180730.5860         +13.8003
        45     -180729.1173          +1.4687
        46     -180729.0564          +0.0609
        47     -180729.0364          +0.0200
        48     -180729.0227          +0.0137
        49     -180729.0112          +0.0115
        50     -180729.0009          +0.0103
        51     -180728.9915          +0.0094
        52     -180728.9827          +0.0088
        53     -180728.9745          +0.0082
        54     -180728.9668          +0.0077
        55     -180728.9595          +0.0073
        56     -180728.9526          +0.0069
        57     -180728.9461          +0.0065
        58     -180728.9399          +0.0061
        59     -180728.9341          +0.0058
        60     -180728.9286          +0.0055
        61     -180728.9234          +0.0052
        62     -180728.9184          +0.0050
        63     -180728.9137          +0.0047
        64     -180728.9092          +0.0045
        65     -180728.9050          +0.0043
        66     -180728.9009          +0.0041
        67     -180728.8970          +0.0039
        68     -180728.8933          +0.0037
        69     -180728.8897          +0.0036
        70     -180728.8863          +0.0034
        71     -180728.8830          +0.0033
        72     -180728.8799          +0.0032
        73     -180728.8768          +0.0030
        74     -180728.8739          +0.0029
        75     -180728.8710          +0.0029
        76     -180728.8683          +0.0028
        77     -180728.8656          +0.0027
        78     -180728.8629          +0.0026
        79     -180728.8604          +0.0026
        80     -180728.8578          +0.0025
        81     -180728.8553          +0.0025
        82     -180728.8529          +0.0025
        83     -180728.8505          +0.0024
        84     -180728.8480          +0.0024
        85     -180728.8456          +0.0024
        86     -180728.8433          +0.0024
        87     -180728.8409          +0.0024
        88     -180728.8385          +0.0024
        89     -180728.8361          +0.0024
        90     -180728.8336          +0.0024
        91     -180728.8312          +0.0025
        92     -180728.8287          +0.0025
        93     -180728.8261          +0.0026
        94     -180728.8235          +0.0026
        95     -180728.8208          +0.0027
        96     -180728.8181          +0.0028
        97     -180728.8152          +0.0028
        98     -180728.8123          +0.0030
        99     -180728.8092          +0.0031
       100     -180728.8060          +0.0032
       101     -180728.8026          +0.0034
       102     -180728.7991          +0.0035
       103     -180728.7953          +0.0037
       104     -180728.7914          +0.0040
       105     -180728.7871          +0.0042
       106     -180728.7826          +0.0045
       107     -180728.7778          +0.0049
       108     -180728.7725          +0.0052
       109     -180728.7669          +0.0056
       110     -180728.7608          +0.0061
       111     -180728.7541          +0.0067
       112     -180728.7469          +0.0073
       113     -180728.7389          +0.0079
       114     -180728.7303          +0.0087
       115     -180728.7208          +0.0095
       116     -180728.7105          +0.0103
       117     -180728.6993          +0.0112
       118     -180728.6871          +0.0122
       119     -180728.6740          +0.0131
       120     -180728.6600          +0.0140
       121     -180728.6453          +0.0148
       122     -180728.6299          +0.0154
       123     -180728.6141          +0.0158
       124     -180728.5982          +0.0159
       125     -180728.5825          +0.0157
       126     -180728.5674          +0.0151
       127     -180728.5531          +0.0143
       128     -180728.5400          +0.0132
       129     -180728.5281          +0.0119
       130     -180728.5176          +0.0105
       131     -180728.5085          +0.0091
       132     -180728.5008          +0.0077
       133     -180728.4944          +0.0065
       134     -180728.4890          +0.0053
       135     -180728.4846          +0.0044
       136     -180728.4811          +0.0036
       137     -180728.4782          +0.0029
       138     -180728.4758          +0.0023
       139     -180728.4739          +0.0019
       140     -180728.4724          +0.0015
       141     -180728.4712          +0.0012
       142     -180728.4701          +0.0010
------------------- Done -----------------------

------------------ Train :  Sáu --------------------
       143     -180728.4693          +0.0008
         1     -228101.1363             +nan
         2     -212772.2908      +15328.8456
         3     -206779.8955       +5992.3953
         4     -204036.8161       +2743.0794
         5     -203158.7469        +878.0692
         6     -202861.3223        +297.4246
         7     -202724.9231        +136.3992
         8     -202641.5699         +83.3532
         9     -202576.6115         +64.9584
        10     -202496.6810         +79.9305
        11     -202421.0374         +75.6436
        12     -202370.9401         +50.0973
        13     -202344.8506         +26.0895
        14     -202334.1668         +10.6838
        15     -202326.8933          +7.2735
        16     -202315.1003         +11.7930
        17     -202298.6694         +16.4309
        18     -202287.9823         +10.6871
        19     -202280.7677          +7.2146
        20     -202276.7765          +3.9912
        21     -202273.8834          +2.8931
        22     -202270.8610          +3.0224
        23     -202267.3155          +3.5455
        24     -202264.9669          +2.3486
        25     -202263.4996          +1.4672
        26     -202261.3149          +2.1848
        27     -202258.8980          +2.4168
        28     -202258.1594          +0.7386
        29     -202257.5256          +0.6338
        30     -202256.4757          +1.0499
        31     -202254.4571          +2.0185
        32     -202253.0896          +1.3676
        33     -202252.4099          +0.6796
        34     -202251.7036          +0.7063
        35     -202250.7898          +0.9138
        36     -202249.6526          +1.1372
        37     -202248.2990          +1.3537
        38     -202246.6768          +1.6221
        39     -202244.7961          +1.8807
        40     -202242.8737          +1.9225
        41     -202241.3158          +1.5579
        42     -202240.2849          +1.0308
        43     -202239.6297          +0.6552
        44     -202239.1641          +0.4655
        45     -202238.7297          +0.4345
        46     -202238.0989          +0.6308
        47     -202237.0237          +1.0752
        48     -202235.9529          +1.0707
        49     -202234.9892          +0.9637
        50     -202233.8711          +1.1181
        51     -202232.4362          +1.4349
        52     -202230.3156          +2.1207
        53     -202225.5841          +4.7314
        54     -202213.7271         +11.8570
        55     -202180.7868         +32.9403
        56     -202098.8174         +81.9694
        57     -201983.3414        +115.4761
        58     -201884.8148         +98.5266
        59     -201820.7050         +64.1098
        60     -201782.3720         +38.3330
        61     -201751.3797         +30.9922
        62     -201697.9157         +53.4641
        63     -201608.6405         +89.2752
        64     -201535.0636         +73.5768
        65     -201467.9948         +67.0689
        66     -201430.1205         +37.8743
        67     -201417.5681         +12.5524
        68     -201410.3291          +7.2390
        69     -201407.4274          +2.9017
        70     -201406.1240          +1.3034
        71     -201405.2407          +0.8833
        72     -201404.5708          +0.6699
        73     -201404.1036          +0.4672
        74     -201403.7126          +0.3910
        75     -201403.1955          +0.5172
        76     -201401.7903          +1.4052
        77     -201399.8503          +1.9400
        78     -201399.1026          +0.7477
        79     -201398.6379          +0.4647
        80     -201398.3869          +0.2511
        81     -201398.2187          +0.1681
        82     -201398.0278          +0.1910
        83     -201397.5246          +0.5031
        84     -201395.0825          +2.4422
        85     -201393.0909          +1.9916
        86     -201391.7537          +1.3372
        87     -201386.4960          +5.2577
        88     -201374.9451         +11.5509
        89     -201365.0619          +9.8833
        90     -201358.6350          +6.4268
        91     -201354.1546          +4.4805
        92     -201346.0365          +8.1181
        93     -201342.1815          +3.8550
        94     -201341.5680          +0.6135
        95     -201341.2292          +0.3388
        96     -201341.0170          +0.2122
        97     -201340.8774          +0.1396
        98     -201340.7673          +0.1101
        99     -201340.6341          +0.1333
       100     -201340.4141          +0.2200
       101     -201340.1510          +0.2630
       102     -201340.0162          +0.1348
       103     -201339.9632          +0.0530
       104     -201339.9235          +0.0396
       105     -201339.8858          +0.0377
       106     -201339.8513          +0.0345
       107     -201339.8233          +0.0281
       108     -201339.8027          +0.0206
       109     -201339.7882          +0.0145
       110     -201339.7777          +0.0105
       111     -201339.7692          +0.0085
       112     -201339.7614          +0.0079
       113     -201339.7529          +0.0085
       114     -201339.7423          +0.0105
       115     -201339.7277          +0.0146
       116     -201339.7058          +0.0220
       117     -201339.6704          +0.0354
       118     -201339.6110          +0.0594
       119     -201339.5115          +0.0994
       120     -201339.3560          +0.1555
       121     -201339.1443          +0.2116
       122     -201338.9102          +0.2341
       123     -201338.7300          +0.1802
       124     -201338.6501          +0.0799
       125     -201338.6202          +0.0299
       126     -201338.6037          +0.0164
       127     -201338.5924          +0.0113
       128     -201338.5839          +0.0086
       129     -201338.5769          +0.0070
       130     -201338.5706          +0.0062
       131     -201338.5645          +0.0061
       132     -201338.5579          +0.0066
       133     -201338.5501          +0.0078
       134     -201338.5402          +0.0099
       135     -201338.5274          +0.0128
       136     -201338.5112          +0.0162
       137     -201338.4924          +0.0188
       138     -201338.4741          +0.0183
       139     -201338.4602          +0.0139
       140     -201338.4524          +0.0078
       141     -201338.4492          +0.0033
       142     -201338.4481          +0.0010
       143     -201338.4479          +0.0003
------------------- Done -----------------------

------------------ Train :  Bảy --------------------
         1     -213654.3147             +nan
         2     -197404.3769      +16249.9378
         3     -191658.8294       +5745.5475
         4     -189972.0889       +1686.7406
         5     -189333.0264        +639.0625
         6     -189004.3524        +328.6740
         7     -188770.2672        +234.0852
         8     -188660.4742        +109.7930
         9     -188569.9360         +90.5383
        10     -188494.5952         +75.3407
        11     -188458.4211         +36.1741
        12     -188437.7153         +20.7058
        13     -188423.8354         +13.8799
        14     -188411.9545         +11.8809
        15     -188401.3876         +10.5669
        16     -188396.5896          +4.7980
        17     -188393.7058          +2.8838
        18     -188389.9359          +3.7699
        19     -188388.0409          +1.8951
        20     -188386.5642          +1.4767
        21     -188384.7878          +1.7765
        22     -188382.9238          +1.8640
        23     -188379.9971          +2.9267
        24     -188378.1449          +1.8521
        25     -188377.1531          +0.9918
        26     -188375.6043          +1.5488
        27     -188373.3884          +2.2159
        28     -188372.2186          +1.1698
        29     -188371.6281          +0.5905
        30     -188371.3224          +0.3058
        31     -188371.1445          +0.1779
        32     -188371.0406          +0.1039
        33     -188370.9807          +0.0599
        34     -188370.9458          +0.0349
        35     -188370.9249          +0.0209
        36     -188370.9116          +0.0133
        37     -188370.9023          +0.0093
        38     -188370.8946          +0.0077
        39     -188370.8867          +0.0079
        40     -188370.8760          +0.0107
        41     -188370.8571          +0.0190
        42     -188370.8133          +0.0437
        43     -188370.6907          +0.1227
        44     -188370.3759          +0.3148
        45     -188370.0209          +0.3549
        46     -188369.9261          +0.0948
        47     -188369.9082          +0.0180
        48     -188369.8998          +0.0084
        49     -188369.8946          +0.0051
        50     -188369.8912          +0.0034
        51     -188369.8888          +0.0024
        52     -188369.8870          +0.0018
        53     -188369.8854          +0.0015
        54     -188369.8841          +0.0014
        55     -188369.8827          +0.0013
        56     -188369.8814          +0.0014
        57     -188369.8800          +0.0014
        58     -188369.8784          +0.0016
        59     -188369.8766          +0.0018
        60     -188369.8744          +0.0021
        61     -188369.8719          +0.0025
        62     -188369.8689          +0.0031
        63     -188369.8651          +0.0038
        64     -188369.8603          +0.0048
        65     -188369.8542          +0.0061
        66     -188369.8464          +0.0078
        67     -188369.8366          +0.0098
        68     -188369.8244          +0.0122
        69     -188369.8099          +0.0145
        70     -188369.7935          +0.0164
        71     -188369.7764          +0.0172
        72     -188369.7598          +0.0166
        73     -188369.7450          +0.0148
        74     -188369.7328          +0.0122
        75     -188369.7235          +0.0094
        76     -188369.7167          +0.0067
        77     -188369.7121          +0.0046
        78     -188369.7092          +0.0029
        79     -188369.7075          +0.0018
------------------- Done -----------------------

------------------ Train :  Tám --------------------
        80     -188369.7065          +0.0010
         1     -202989.0459             +nan
         2     -186763.6002      +16225.4457
         3     -180196.4980       +6567.1021
         4     -178210.9543       +1985.5437
         5     -177469.0737        +741.8806
         6     -177166.2547        +302.8190
         7     -177037.7122        +128.5424
         8     -176944.8951         +92.8171
         9     -176876.4472         +68.4479
        10     -176857.7393         +18.7079
        11     -176843.2543         +14.4850
        12     -176833.4152          +9.8391
        13     -176819.5958         +13.8194
        14     -176803.6687         +15.9271
        15     -176791.4712         +12.1975
        16     -176782.3444          +9.1268
        17     -176769.8469         +12.4975
        18     -176753.6198         +16.2271
        19     -176738.6507         +14.9691
        20     -176721.9458         +16.7050
        21     -176708.1686         +13.7772
        22     -176700.7756          +7.3930
        23     -176695.9757          +4.7998
        24     -176690.2013          +5.7744
        25     -176684.6237          +5.5776
        26     -176677.4153          +7.2084
        27     -176661.3084         +16.1069
        28     -176612.2245         +49.0839
        29     -176575.2320         +36.9925
        30     -176563.3956         +11.8364
        31     -176556.1053          +7.2903
        32     -176553.1807          +2.9246
        33     -176551.8289          +1.3517
        34     -176549.8146          +2.0143
        35     -176545.7597          +4.0549
        36     -176543.6670          +2.0927
        37     -176542.5782          +1.0888
        38     -176541.7712          +0.8070
        39     -176541.1566          +0.6145
        40     -176540.7025          +0.4541
        41     -176540.1128          +0.5897
        42     -176539.0266          +1.0863
        43     -176538.7450          +0.2816
        44     -176538.6818          +0.0632
        45     -176538.6383          +0.0435
        46     -176538.5995          +0.0388
        47     -176538.5432          +0.0563
        48     -176538.3577          +0.1855
        49     -176537.3158          +1.0419
        50     -176535.8724          +1.4434
        51     -176535.7637          +0.1087
        52     -176535.6956          +0.0682
        53     -176535.5720          +0.1236
        54     -176535.2877          +0.2843
        55     -176534.8561          +0.4317
        56     -176534.6466          +0.2094
        57     -176534.5902          +0.0565
        58     -176534.5629          +0.0273
        59     -176534.5459          +0.0170
        60     -176534.5346          +0.0113
        61     -176534.5268          +0.0078
        62     -176534.5213          +0.0055
        63     -176534.5174          +0.0039
        64     -176534.5146          +0.0029
        65     -176534.5124          +0.0021
        66     -176534.5108          +0.0016
        67     -176534.5096          +0.0012
------------------- Done -----------------------

------------------ Train :  Chín --------------------
        68     -176534.5086          +0.0010
         1     -200993.0246             +nan
         2     -183460.7194      +17532.3052
         3     -176873.7474       +6586.9720
         4     -175214.0760       +1659.6714
         5     -174436.2953        +777.7807
         6     -174113.3190        +322.9763
         7     -173957.7130        +155.6059
         8     -173824.5445        +133.1685
         9     -173717.3038        +107.2407
        10     -173669.8991         +47.4046
        11     -173650.8956         +19.0035
        12     -173632.4317         +18.4639
        13     -173611.8513         +20.5803
        14     -173591.4560         +20.3954
        15     -173575.9729         +15.4831
        16     -173564.2757         +11.6972
        17     -173552.7776         +11.4981
        18     -173539.2852         +13.4924
        19     -173528.3648         +10.9204
        20     -173505.9506         +22.4142
        21     -173464.7997         +41.1510
        22     -173433.6784         +31.1212
        23     -173412.9911         +20.6874
        24     -173383.0171         +29.9740
        25     -173362.4922         +20.5249
        26     -173345.1551         +17.3371
        27     -173330.2260         +14.9291
        28     -173320.5390          +9.6870
        29     -173312.9576          +7.5815
        30     -173304.6717          +8.2858
        31     -173298.6744          +5.9973
        32     -173294.2026          +4.4719
        33     -173289.1665          +5.0361
        34     -173286.2660          +2.9004
        35     -173284.2369          +2.0292
        36     -173282.2381          +1.9987
        37     -173281.2341          +1.0040
        38     -173280.4903          +0.7438
        39     -173279.9517          +0.5386
        40     -173279.5554          +0.3963
        41     -173278.9287          +0.6268
        42     -173278.2617          +0.6670
        43     -173277.8364          +0.4253
        44     -173277.6195          +0.2169
        45     -173277.5418          +0.0777
        46     -173277.5144          +0.0274
        47     -173277.5019          +0.0125
        48     -173277.4946          +0.0073
        49     -173277.4897          +0.0049
        50     -173277.4861          +0.0036
        51     -173277.4834          +0.0027
        52     -173277.4813          +0.0021
        53     -173277.4795          +0.0017
        54     -173277.4781          +0.0014
        55     -173277.4769          +0.0012
        56     -173277.4760          +0.0010
------------------- Done -----------------------

------------------ Train :  Mười --------------------
         1     -216639.1486             +nan
         2     -202079.8660      +14559.2826
         3     -195748.6122       +6331.2538
         4     -193498.9003       +2249.7119
         5     -192959.3185        +539.5818
         6     -192831.1452        +128.1733
         7     -192776.0205         +55.1247
         8     -192742.1429         +33.8776
         9     -192702.4547         +39.6882
        10     -192667.8847         +34.5700
        11     -192652.6731         +15.2115
        12     -192640.1125         +12.5607
        13     -192631.0804          +9.0320
        14     -192625.8620          +5.2184
        15     -192621.2973          +4.5648
        16     -192614.8742          +6.4230
        17     -192612.0654          +2.8089
        18     -192610.1803          +1.8851
        19     -192606.8621          +3.3182
        20     -192604.1816          +2.6805
        21     -192602.4548          +1.7268
        22     -192600.1637          +2.2912
        23     -192596.7593          +3.4044
        24     -192592.1122          +4.6470
        25     -192586.3294          +5.7828
        26     -192582.8568          +3.4726
        27     -192579.2252          +3.6316
        28     -192576.0050          +3.2202
        29     -192573.8367          +2.1684
        30     -192572.1711          +1.6656
        31     -192570.9082          +1.2629
        32     -192569.9994          +0.9087
        33     -192569.0651          +0.9344
        34     -192568.2277          +0.8374
        35     -192567.7235          +0.5042
        36     -192567.4587          +0.2648
        37     -192567.3055          +0.1531
        38     -192567.1714          +0.1341
        39     -192566.9873          +0.1842
        40     -192566.6562          +0.3311
        41     -192566.1273          +0.5289
        42     -192565.6650          +0.4623
        43     -192565.3512          +0.3138
        44     -192564.9380          +0.4132
        45     -192564.2049          +0.7332
        46     -192563.2960          +0.9088
        47     -192562.4713          +0.8248
        48     -192561.3309          +1.1404
        49     -192560.2433          +1.0876
        50     -192559.5229          +0.7204
        51     -192559.0368          +0.4861
        52     -192558.5848          +0.4521
        53     -192557.8336          +0.7512
        54     -192556.7883          +1.0453
        55     -192556.0624          +0.7259
        56     -192555.4075          +0.6549
        57     -192554.5844          +0.8230
        58     -192553.4139          +1.1705
        59     -192551.7635          +1.6504
        60     -192549.2616          +2.5019
        61     -192544.9247          +4.3370
        62     -192543.6139          +1.3108
        63     -192543.4264          +0.1875
        64     -192543.2900          +0.1364
        65     -192543.0854          +0.2046
        66     -192542.5976          +0.4878
        67     -192541.5610          +1.0366
        68     -192540.5193          +1.0417
        69     -192540.0943          +0.4250
        70     -192540.0089          +0.0854
        71     -192539.9869          +0.0220
